lang,noise,SP,HIP,HCP,OPT,NS,NT,WHM,PI,TM,VtoI,ItoC,AH,QInv,threshold,rate,numberofsentences,conservativerate,timestamp,duration
2253,0.05,0.0,0.09999099999999994,9.990000000008977e-08,9.0000000008998e-71,0.965562858069218,0.9993376320898879,0.007097644847116467,0.948912406851682,0.9090990009009,0.9964549571915503,0.090099091003502,0.0,0.09999999909909896,0.001,0.9,500000,0.0005,2020-07-30 10:53:59.636303,0:00:08.943066
2253,0.05,0.0,1.0,0.900090900009,8.999999999999947e-24,0.9778912415372227,0.9999888834025112,0.002372219939523984,0.9453713416851698,0.09000000090000093,0.997993610447137,0.9099909999909991,8.35371162531966e-105,0.09999099990909999,0.001,0.9,500000,0.0005,2020-07-30 10:53:59.651795,0:00:08.994097
2253,0.05,0.0,1.0,0.009000000009909095,8.999999999999953e-22,0.9845337164043912,0.9999993947828852,0.0034911527277083753,0.9741055357504593,9.090000090000079e-06,0.9972960515692935,0.91,0.0,0.99991,0.001,0.9,500000,0.0005,2020-07-30 10:53:59.653497,0:00:08.935671
2253,0.05,0.0,0.99991,0.0009000000000089995,8.999999999999768e-90,0.9603628688410336,0.997999997157985,0.0037440929283775143,0.967772204142041,0.0009000009000000083,0.9974885371429126,0.9999909099091,0.0,0.9909909100000001,0.001,0.9,500000,0.0005,2020-07-30 10:53:59.739377,0:00:08.943714
2253,0.05,0.0,1.0,9.000000009899987e-06,8.999999999999846e-60,0.9685545468597067,0.9998894886185756,0.010364198506933476,0.9603840675560401,0.0009990090900008994,0.9998248821521866,0.9999999999999999,8.668668463239538e-59,0.9999999999991,0.001,0.9,500000,0.0005,2020-07-30 10:53:59.759613,0:00:08.960880
2253,0.05,0.0,1.0,9.000009089999936e-22,0.0,0.8544654866592084,0.9998989248700685,0.028019624801247353,0.9747099677978529,9.000900009000881e-08,0.9994349790886672,1.0,7.962109219849461e-181,1.0,0.001,0.9,500000,0.0005,2020-07-30 10:53:59.871542,0:00:08.941167
2253,0.05,0.0,0.99999991,8.999999999999938e-25,8.999999999999953e-22,0.9873823561421577,0.9994975037470014,0.020218063441502895,0.9828239887410924,0.90000000009,0.9997467485941195,0.9999999991,0.0,0.99991,0.001,0.9,500000,0.0005,2020-07-30 10:53:59.880020,0:00:08.927735
2253,0.05,0.0,1.0,9.000000000000054e-09,8.99999999999963e-167,0.9159205745512174,0.9999434488923429,0.010969871829098985,0.9438234915636178,9.00000000900007e-09,0.9964085833154245,0.9999999999999999,0.0,0.999999999999991,0.001,0.9,500000,0.0005,2020-07-30 10:53:59.880386,0:00:08.954985
2253,0.05,0.0,1.0,0.900009000000009,9.089999999999554e-214,0.8813983823910223,0.9977512524456416,0.00939865386429247,0.9830061816331467,0.9009090009009909,0.9983793171734605,0.09990999999910044,8.773345461785553e-36,0.09999999910000001,0.001,0.9,500000,0.0005,2020-07-30 10:54:00.006712,0:00:08.724769
2253,0.05,0.0,0.999990999999991,9.000008999999978e-11,8.999999999999975e-09,0.9869173735802548,0.9975022396763137,0.033889572776741865,0.9554380885671574,0.0009090000009009096,0.99889871820222,0.09999990909990997,0.0,0.99999999999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:00.010517,0:00:09.004586
2253,0.05,0.0,1.0,9.000089999999978e-05,8.99999999999937e-278,0.870654719433954,0.9988902972514798,0.004745097876072945,0.9234398582444255,0.0900009000009,0.9994911986716343,0.91,0.0,0.99999999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:00.012607,0:00:08.912048
2253,0.05,0.0,0.90999901,9.000899999999997e-06,8.999999999999814e-74,0.9516857684347779,0.9994845153877917,0.004172259288469409,0.9166205611762713,0.09009099000000087,0.9999362104678399,0.9999990999999991,0.0,0.9999990999999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:00.175896,0:00:09.057182
2253,0.05,0.0,1.0,0.0009000000099990985,8.999999999999914e-33,0.978127124543359,0.9994994502743022,0.016472381750831117,0.9175624729023306,0.0009000099990090007,0.9979407784038523,1.0,0.0,0.99999999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:00.205381,0:00:09.027015
2253,0.05,0.0,0.9999999991,0.09000090000000005,8.99999999999995e-16,0.9937921393613519,0.9999869943101645,0.030835397931032273,0.9975382038353203,0.09090090000000894,0.9984473656695468,0.999990999999991,8.634054409423028e-52,0.99990999999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:00.290903,0:00:09.039223
2253,0.05,0.0,0.991,0.9000900009,8.999999999999797e-79,0.9743195500380734,0.9994947993157408,0.0073842733527094044,0.9800359368622565,0.0009009090000900895,0.9943748666797186,0.99999100360045,0.0,0.9009999999999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:00.314579,0:00:09.028713
2253,0.05,0.0,0.9999999991,9.000000000009055e-12,8.999999999999782e-83,0.943417041606494,0.9992503192199216,0.011176743282155201,0.9915715416512734,0.009000900090000888,0.9999041161016416,0.9991,0.0,0.9999099999999999,0.001,0.9,500000,0.0005,2020-07-30 10:54:00.412797,0:00:09.035338
2253,0.05,0.0,0.9999999999999999,0.90000000000099,8.999999999999824e-70,0.9378346099827889,0.9988933908460498,0.008335189870244814,0.9641581435950708,0.09000009900000894,0.9984796477356308,0.9910044100899775,0.0,0.09999999999999998,0.001,0.9,500000,0.0005,2020-07-30 10:54:00.421588,0:00:09.085997
2253,0.05,0.0,0.99999999991,9.000000000000964e-07,8.999999999999982e-07,0.9960729954468429,0.9998500744363545,0.026842334316030128,0.9043902220942879,9.000000009098975e-08,0.9978700336770214,1.0,0.0,0.9999999999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:00.434555,0:00:09.177815
2253,0.05,0.0,0.99999999999991,9.000009000089975e-08,8.999999999999853e-58,0.9678043310217076,0.9999999994889892,0.017070922548222563,0.9576936722346047,9.909000000000079e-05,0.9973997338766201,0.90999909999991,0.0,0.9909999990999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:00.671254,0:00:08.569516
2253,0.05,0.0,1.0,0.0009000000990009877,8.99999999999978e-87,0.9579968466492568,0.999934002292781,0.016790773926250457,0.8973297928896284,0.009900000900098987,0.9991471985112232,0.990999999999099,0.0,0.990999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:00.713231,0:00:09.118304
2253,0.05,0.0,0.9999999991,9.090900000000005e-06,8.999999999999899e-38,0.9665713958360661,0.9997701478065297,0.008901172594056754,0.9784788087334748,9.000009000989978e-06,0.998479793300759,0.9999999999909999,8.905971007110811e-22,0.9999999999999091,0.001,0.9,500000,0.0005,2020-07-30 10:54:00.914352,0:00:08.979441
2253,0.05,0.0,1.0,9.900099090089981e-11,8.999999999999689e-140,0.9272256213244473,0.9994489958394044,0.009467857683928842,0.9692923754920586,9.999000009090897e-06,0.9990113919190066,0.999991,0.0,0.9099999999999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:00.964798,0:00:08.772250
2253,0.05,0.0,1.0,8.999999999999982e-07,8.999999999999823e-72,0.943265177780941,0.9987507391021941,0.005968452215373162,0.8825897202123661,9.000000900899989e-06,0.9991491420175374,0.9999999999999991,8.86154121077637e-28,0.999999999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:01.090954,0:00:08.981199
2253,0.05,0.0,0.9991,0.99,8.99999999999995e-13,0.9900389161999801,0.9989447884931072,0.0004096804146355845,0.9612626372125321,0.9900090090900009,0.995936701281145,0.901,0.0,0.009999999999999995,0.001,0.9,500000,0.0005,2020-07-30 10:54:01.091411,0:00:08.939801
2253,0.05,0.0,0.991,9.009000008999978e-10,8.999999999999868e-55,0.9533145414105398,0.9992941012671435,0.009968276673982365,0.9625577664493082,9.000089999999981e-06,0.9904777085574767,1.0,0.0,0.9999999999999999,0.001,0.9,500000,0.0005,2020-07-30 10:54:01.227177,0:00:08.887816
2253,0.05,0.0,0.9999991,0.0009000900000008978,8.999999999999883e-47,0.9677638001837144,0.9989643366156585,0.027863827895445413,0.9586029068913464,0.09900000009090004,0.9988907849056637,0.99009999099991,0.0,0.9990909990999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:01.307027,0:00:08.975913
2253,0.05,0.0,0.09999999999999998,0.00900000909000899,9e-317,0.829030588694713,0.9999999989986474,0.009289194226223985,0.9660838863946464,0.9090090009,0.9987727668690435,0.9099999090999911,0.0,0.09999990999909991,0.001,0.9,500000,0.0005,2020-07-30 10:54:01.352749,0:00:09.036722
2253,0.05,0.0,1.0,9.900000000090023e-30,8.999999999999804e-77,0.9640089739215753,0.9999890031497662,0.038272548253031405,0.9655234961132138,0.009000000000899996,0.9988907589525383,0.99999999999991,0.0,1.0,0.001,0.9,500000,0.0005,2020-07-30 10:54:01.475040,0:00:08.979205
2253,0.05,0.0,1.0,0.0009000090009000997,8.999999999999708e-134,0.9173587572622791,0.999480021102951,0.016671894781808912,0.9917827757035613,0.009000999999000003,0.9999943363118377,0.999999999991,0.0,0.99999999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:01.515021,0:00:09.012166
2253,0.05,0.0,1.0,0.9,8.999999999999834e-65,0.962246376458341,0.9994940032350412,0.004242455948895908,0.9373822769098601,0.9000000009,0.9998630824468902,0.9100890783988759,0.0,0.09999999910000001,0.001,0.9,500000,0.0005,2020-07-30 10:54:01.591123,0:00:09.379723
2253,0.05,0.0,1.0,0.000909000000000099,8.999999999999853e-59,0.9663752746215539,0.9994944963119597,0.0015853102340240796,0.981935137549288,0.009900009009009003,0.9981016091417783,0.09999099099999997,0.0,0.999990991,0.001,0.9,500000,0.0005,2020-07-30 10:54:01.865529,0:00:09.086858
2253,0.05,0.0,1.0,0.09000000090000992,8.99999999999984e-62,0.9537898297666509,0.9998948752904779,0.005545097388504021,0.9924401199156612,0.09000000990099899,0.9959055753165598,0.99999910045,7.390351594657935e-292,0.9991,0.001,0.9,500000,0.0005,2020-07-30 10:54:02.141731,0:00:08.958781
2253,0.05,0.0,0.999999999991,0.9000000000000901,8.999999999999747e-107,0.9411156309409842,0.9998998751747996,0.015412493930196669,0.9401344864095871,9.009908999999987e-08,0.9998499671510713,0.9909991,0.0,0.09999999999999998,0.001,0.9,500000,0.0005,2020-07-30 10:54:02.629974,0:00:09.009662
2253,0.05,0.0,1.0,0.009099090000000087,8.999999999999977e-08,0.9880135854648611,0.9979375615835244,0.0020706006180886177,0.9744144064776556,0.90990000009,0.9996837062740975,0.9999099099909146,8.49272634044211e-87,0.99999990909091,0.001,0.9,500000,0.0005,2020-07-30 10:54:02.894940,0:00:08.977907
2253,0.1,0.0,0.9999999999999991,9.900000009909892e-05,9.000000008999843e-52,0.9702757648050085,0.9999990001935463,0.004282308981291596,0.9847130755293907,0.0009909999099999098,0.9982985356851427,0.9999999909954955,0.0,0.999990901,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.067169,0:00:08.940450
2253,0.1,0.0,1.0,0.9000000000090901,8.999999999999988e-06,0.9950337413280376,0.999984807947827,0.0017587191218870705,0.9659460977586017,0.990099909900009,0.9978360218752262,0.9900990999090999,0.0,0.909999999999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.148485,0:00:08.911052
2253,0.1,0.0,1.0,0.0009000090900899999,9.000000000000015e-23,0.9897814512222288,0.999949485271784,0.008199082557647324,0.984423385245661,0.009090900009099998,0.9999260417009534,0.999099099999991,8.395595277082032e-96,0.999099990999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.193498,0:00:08.936624
2253,0.1,0.0,0.9991,0.09900009900899998,9.899999999999973e-07,0.9988844650660461,0.9989946948196406,0.001074626339255179,0.9830573532563637,0.99009990090901,0.9994888046020441,0.9000104949990105,0.0,0.9990099999901,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.243932,0:00:09.043386
2253,0.1,0.0,0.99999099991,0.009099000989999995,9.000000900089874e-42,0.9803074822769313,0.9989446479799775,0.005611292276136008,0.9895220948798359,0.0909990990009909,0.9969230151756339,0.09999099099999087,8.91934333371881e-17,0.09099999099009992,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.251265,0:00:09.063142
2253,0.1,0.0,1.0,0.9009099009090991,8.99999999999988e-48,0.9689592908647842,0.9999500128673241,0.0003999993399345244,0.9762977478611992,0.9909900990009999,0.9999789765977223,0.0910044909136909,7.585069784447325e-223,0.09999090990999993,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.291814,0:00:08.955451
2253,0.1,0.0,0.99999099991,0.09000000009099896,8.999999999999832e-64,0.9648289709379593,0.9992446268387382,0.0011653088868513444,0.9790146385615345,0.900009090900999,0.993151385546124,0.09999999999999987,0.0,0.9099999999999999,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.300864,0:00:09.016074
2253,0.1,0.0,0.9999999999991,9.000090090900079e-10,8.999999999999768e-90,0.9406245567388474,0.9994994990961426,0.011645567162192302,0.9912129244343911,9.00098999999999e-06,0.9993333988024721,0.990999999991,0.0,0.9099990999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.331831,0:00:09.006769
2253,0.1,0.0,0.99999991,0.9000099009000009,8.999999999999868e-55,0.9727291048145393,0.9998900372950503,0.014189630360866479,0.9712126807018054,0.9009909900990991,0.9993360176096958,0.9991022477511238,0.0,0.9990999999099999,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.354910,0:00:08.965165
2253,0.1,0.0,1.0,9.099909000099001e-08,8.999999999999952e-20,0.985001190277078,0.9994849496396755,0.017650758095496967,0.9982505742467052,0.009090909000999084,0.9968442458438165,0.99909999999901,0.0,0.9999999099999008,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.521443,0:00:08.992682
2253,0.1,0.0,0.09999999999999998,0.9099090000009099,8.999999999999949e-17,0.9858559058295602,0.9989402062460898,0.004646453158978501,0.9934147715477198,0.990900900909001,0.9972874669929194,0.09010035995503596,0.0,0.99909009091,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.555857,0:00:08.902105
2253,0.1,0.0,0.9999991,0.09000090090000012,8.999999999999949e-15,0.9826451037226003,0.9999849909776235,0.0015439559964691041,0.9072766038414516,0.090900000009001,0.9969412487193927,0.99991,0.0,0.990999999990991,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.564915,0:00:09.015303
2253,0.1,0.0,1.0,0.0008999999999999998,9.000000008999971e-10,0.995613654054245,0.9999473542617441,0.0033242850383477253,0.9783352576420785,0.9000000000009909,0.9975409916350266,0.09999999999999998,8.324517455087831e-106,0.99991,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.587713,0:00:09.047705
2253,0.1,0.0,0.999999991,0.9990099909090001,9.008999999999965e-22,0.9881283382380526,0.9984501115506652,0.000757712405702711,0.985771728484443,0.9999090909009999,0.9959560426745618,0.909010494910036,6.980782776814e-312,0.900099999999091,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.595662,0:00:09.019167
2253,0.1,0.0,0.99999999999991,0.9000990009000011,9.000000000000865e-26,0.9890180103040512,0.99998495706917,0.00037075787356185327,0.9898906486172144,0.90090090900999,0.9941914726695816,0.09999999909010493,8.03009266572252e-149,0.9099999909901,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.615503,0:00:08.978910
2253,0.1,0.0,1.0,0.09000000900009086,9.000089999999987e-11,0.9917071740161767,0.9999878510116418,0.009654600626517506,0.9901385995382213,0.9090000000990099,0.995494034830673,0.999900991,0.0,0.99909090999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.696543,0:00:09.044507
2253,0.1,0.0,0.99999909991,0.900909900090009,8.999999999999977e-08,0.9951660755319455,0.9994245267883616,0.0007722842396050319,0.9799230452173944,0.9009099090000091,0.9976258513747733,0.9009990999990091,0.0,0.9099900901,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.711685,0:00:08.951778
2253,0.1,0.0,1.0,0.9000000000000001,8.999999999999959e-11,0.98983021501023,0.9984897650781293,0.018002575417957717,0.9853981526353728,0.9000000009900001,0.9979751957183023,0.99909999901,0.0,0.09999990999999997,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.736837,0:00:09.120744
2253,0.1,0.0,1.0,0.990090090090909,8.999999999999832e-64,0.9639410946841563,0.9994988943920675,0.011135717770943224,0.9744836596569859,0.09990999009900003,0.9928685073217467,0.909999910045,7.313139670486544e-273,0.09099999999099995,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.833755,0:00:09.094090
2253,0.1,0.0,0.9999999999990999,0.0009000099900990082,8.99999999999993e-31,0.9645978065031817,0.995942689439477,0.008633372611198342,0.9839977636424,9.990909090089974e-07,0.9998300690294583,0.9999099550899775,8.923805236336998e-17,0.9999999099999999,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.890783,0:00:09.010425
2253,0.1,0.0,0.9999999999991,9.909090000998975e-13,8.99999999999989e-43,0.9771747917781007,0.9993351365798122,0.010058896966897497,0.9953486344663229,0.0009900909900099984,0.9984463216083652,0.9999999999999999,0.0,1.0,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.937485,0:00:09.065636
2253,0.1,0.0,0.9999999991,0.90099009000999,9.000000000000516e-157,0.9278935544701415,0.9999999344959943,0.0006164605025567464,0.973400519386961,0.9099990090000909,0.9935084299025617,0.9099999099999001,0.0,0.9099990090999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:08.972648,0:00:09.092033
2253,0.1,0.0,1.0,9.90990000899999e-05,8.999999999999906e-37,0.9813120990065787,0.9999800049157549,0.009943626207783954,0.9531115470694753,0.009990900000990094,0.9995608914832925,0.999999999999901,0.0,0.999990090990091,0.001,0.9,500000,0.0005,2020-07-30 10:54:09.016371,0:00:09.003534
2253,0.1,0.0,1.0,0.900000009,8.999999999999901e-39,0.9799449133660527,0.9994879422530055,0.027850276311369784,0.990145585275679,0.09000000000090003,0.9989984931148891,0.99909999999991,7.711293475491642e-210,0.9099999999999099,0.001,0.9,500000,0.0005,2020-07-30 10:54:09.038639,0:00:09.031590
2253,0.1,0.0,0.999999999991,0.99900000000909,8.99999999999995e-13,0.9921818304982879,0.9980014430624184,0.0003597115823141331,0.9954977933601331,0.999900000099999,0.9984942006292962,0.90909190868284,7.990032420590252e-162,0.0990991,0.001,0.9,500000,0.0005,2020-07-30 10:54:09.089001,0:00:09.077702
2253,0.1,0.0,1.0,0.909900099,0.08999999999999997,0.9936148214555758,0.9984408432862891,0.01622075822742932,0.9857300771405462,0.9009090009090001,0.996452833418774,0.9999100359146349,0.0,0.99909999901,0.001,0.9,500000,0.0005,2020-07-30 10:54:09.221592,0:00:08.930314
2253,0.1,0.0,1.0,0.009000099990999086,9.000000000989941e-23,0.9876106717311756,0.999398976861163,0.006632692681384058,0.9846037161545814,0.9009999990000002,0.9948261272468267,0.9909990099000551,0.0,0.999099999090009,0.001,0.9,500000,0.0005,2020-07-30 10:54:09.266298,0:00:09.089943
2253,0.1,0.0,1.0,9.000009899999953e-10,8.999999999999991e-05,0.9958517247299864,0.9970032489990636,0.0028543423454091763,0.9654651570729423,9.009900009000074e-06,0.999318177219254,0.9999999991,0.0,0.99999999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:09.299832,0:00:09.093971
2253,0.1,0.0,1.0,0.009099009009999007,9.000089999999916e-28,0.9893980927627515,0.9994499745355748,0.006209393967828708,0.933537934146472,0.9990909900909009,0.9999487861313056,0.990909145449991,0.0,0.99090099999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:09.300174,0:00:08.877817
2253,0.1,0.0,0.9999999099999999,9.090000090000885e-07,9.899999999999809e-66,0.9530176174372144,0.9964947300912885,0.007490535963921773,0.9926483842447131,0.09009000000900913,0.9989203266315588,0.99999999901,0.0,0.999999999999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:09.472223,0:00:09.157132
2253,0.1,0.0,1.0,0.09099000000090895,8.999999999999949e-17,0.9930344133144797,0.999999994845105,0.0021114290076149986,0.9922066606864214,0.09999099090999897,0.9987526520239842,0.9999100440914694,8.034109720582768e-162,0.9099009999901,0.001,0.9,500000,0.0005,2020-07-30 10:54:09.503173,0:00:09.090063
2253,0.1,0.0,0.9999999999999991,0.00900909000900009,9.000000899999904e-34,0.9816341269523787,0.9983460595257465,0.006828763098185534,0.992692583122776,0.09990090090000903,0.9993999017792344,0.999999010485105,7.738337062780208e-186,0.99990999990991,0.001,0.9,500000,0.0005,2020-07-30 10:54:09.558739,0:00:09.123951
2253,0.1,0.0,0.9999999999999991,9.090090000008985e-05,8.999999999999914e-36,0.9779797520919224,0.999499000749825,0.0025765853670641718,0.9812397725903347,9.900090989999988e-05,0.9994808996603775,0.9999999999910045,7.539684318520341e-237,0.9999999090909991,0.001,0.9,500000,0.0005,2020-07-30 10:54:09.730840,0:00:09.059188
2253,0.1,0.0,1.0,0.09900999090990004,9.000000000089919e-24,0.9867583608745037,0.999984006750889,0.0010559527165502041,0.9842830208102493,0.9900999090009901,0.9970924655101986,0.009999090990099907,7.684344398898281e-208,0.9990099999990091,0.001,0.9,500000,0.0005,2020-07-30 10:54:09.811030,0:00:09.097478
2253,0.1,0.0,0.9991,0.00900000899999999,9.000000899999979e-11,0.9916208266080629,0.9939662247894455,0.005716705078553643,0.983809557035771,0.9900099900000009,0.9989940769076074,0.09999091458997644,8.488479977271924e-79,0.90909999999901,0.001,0.9,500000,0.0005,2020-07-30 10:54:09.889891,0:00:08.924942
2253,0.1,0.0,0.09999999990999098,0.009090000908999987,9.000000000000883e-15,0.9886197525433732,0.9999443527906182,0.003501222423874664,0.9844334130305867,0.000990990090900092,0.9989841499850898,0.999901102563113,8.848255544008382e-27,0.999090909990999,0.001,0.9,500000,0.0005,2020-07-30 10:54:10.013220,0:00:09.098317
2253,0.1,0.0,0.99999999999991,0.909000990009009,8.999999999999872e-52,0.9688868847753132,0.997402215416821,0.0010658903965390417,0.9566935909045725,9.90090099009097e-07,0.999527376981163,0.901004499009586,0.0,0.09099999909009093,0.001,0.9,500000,0.0005,2020-07-30 10:54:10.123966,0:00:09.032281
2253,0.1,0.0,0.99099991,0.09000000990900003,9.000000899999937e-25,0.9830433158558266,0.9999399555593003,0.009136077575916158,0.9785040605535404,0.900990909909091,0.9939472167401905,0.10044100449909944,0.0,0.909999990999091,0.001,0.9,500000,0.0005,2020-07-30 10:54:10.188945,0:00:09.097623
2253,0.1,0.0,0.9909999999991,0.9000090009000099,8.999999999999965e-10,0.9888568244526383,0.9999994490241504,0.01200702478339014,0.9828108864571531,0.0009000009990099995,0.9993885356511968,0.9991004499910036,8.349534769507013e-94,0.990999999999999,0.001,0.9,500000,0.0005,2020-07-30 10:54:10.303848,0:00:09.076329
2253,0.1,0.0,1.0,0.09000000090008997,9.899999999999917e-26,0.9870456913347057,0.9997991022979895,0.0049822337333394065,0.9645955052810616,0.9009009900000909,0.9982794271221933,0.999999990914545,8.910426220220923e-15,0.99991,0.001,0.9,500000,0.0005,2020-07-30 10:54:10.313718,0:00:09.006139
2253,0.1,0.0,0.991,0.9090000090000099,8.999999999999832e-64,0.95964637094195,0.9998980787226979,0.003796413819571442,0.9935897361108217,0.9900000000009009,0.9963067224760884,0.009955044999999996,0.0,0.009909999990999993,0.001,0.9,500000,0.0005,2020-07-30 10:54:10.456639,0:00:09.103622
2253,0.1,0.0,0.9991,0.009009900000000001,8.999999999999949e-23,0.9817901771420023,0.9994948471377325,0.002262808863871713,0.9947767696187335,9.900900000000905e-05,0.9999465030891449,0.09999990909999101,0.0,0.99099990991,0.001,0.9,500000,0.0005,2020-07-30 10:54:10.485021,0:00:09.009585
2253,0.1,0.0,1.0,0.0009099009900009076,8.999999999999831e-66,0.9640415627963197,0.9993440426170979,0.0039046969871653027,0.9860370096081106,0.99099090000091,0.9996254985686124,0.90999010495,0.0,0.9999999909901,0.001,0.9,500000,0.0005,2020-07-30 10:54:10.681594,0:00:09.166250
2253,0.1,0.0,0.9999999901,0.9900090090009009,8.999999999999906e-37,0.9762723053313953,0.9989936035329846,0.006471563353156228,0.9683371858322045,0.999000009900009,0.9988365868197228,0.00900059994999998,0.0,0.90099900990991,0.001,0.9,500000,0.0005,2020-07-30 10:54:10.697038,0:00:09.105349
2253,0.1,0.0,0.999999999991,0.0900009990009909,8.999999999999975e-09,0.9941165112286688,0.9999994288974159,0.0047762305246915205,0.9905002213068641,0.09090999009999912,0.9989352434762513,0.9999101349316126,0.0,0.999909999990901,0.001,0.9,500000,0.0005,2020-07-30 10:54:11.091186,0:00:09.225302
2253,0.1,0.0,0.9999999999999991,0.009999000000899996,8.99999999999995e-21,0.9846271738892216,0.9954984550152706,0.002079661423880771,0.982931800619627,0.009090900909900002,0.9943385268200136,0.9999990100440914,8.241666511389029e-126,0.9999900000999999,0.001,0.9,500000,0.0005,2020-07-30 10:54:11.140489,0:00:08.998361
2253,0.1,0.0,0.99999991,9.909090009000093e-05,9.000000900089972e-14,0.9947076839605076,0.9998948698329642,0.004360219652984856,0.9806142628720631,0.009000000090909899,0.9997676089998851,0.9999999099100441,0.0,0.999999999091,0.001,0.9,500000,0.0005,2020-07-30 10:54:11.740257,0:00:09.109921
2253,0.1,0.0,0.9999099999999999,0.900000099009009,8.99999999999995e-13,0.9901085949485972,0.9999897424540901,0.00043046966958391756,0.9897680075970412,0.9009900900990991,0.9989435170187088,0.09999990001048598,0.0,0.09999999990000985,0.001,0.9,500000,0.0005,2020-07-30 10:54:12.055215,0:00:09.159932
2253,0.1,0.0,0.900999999901,0.09000000009090003,8.999999999999666e-150,0.9232030176562593,0.9978468313313191,0.0055786673715322085,0.9882831378303639,9.990009900900899e-05,0.999955889093682,0.09099999999900099,7.357161448105882e-263,0.909909999901,0.001,0.9,500000,0.0005,2020-07-30 10:54:17.038266,0:00:08.970771
2253,0.1,0.0,1.0,0.0099090000099009,8.99999999999992e-32,0.9873589806713541,0.999994850040058,0.0057934580863020484,0.9672826726818802,0.09900900909990906,0.9989467219391635,0.9999909001,0.0,0.9999090091,0.001,0.9,500000,0.0005,2020-07-30 10:54:17.043795,0:00:08.796797
2253,0.1,0.0,0.999999991,0.009000099999090891,8.999999999999622e-171,0.8993216121597891,0.998935326827446,0.002855081214784678,0.9784442124611281,0.0900009090909909,0.9964058916739387,0.990910045,8.399795174669347e-96,0.9999909991,0.001,0.9,500000,0.0005,2020-07-30 10:54:17.121012,0:00:08.969537
2253,0.1,0.0,0.99991,0.009900900000000004,8.999999999999886e-41,0.979356683149746,0.9999399519800481,0.004052784156569993,0.984347295298917,0.99900000090909,0.9924922276572503,0.99999999010045,0.0,0.9990099100000001,0.001,0.9,500000,0.0005,2020-07-30 10:54:17.166392,0:00:08.972603
2253,0.1,0.0,0.9999999909991,0.09009000099000897,8.999999999999906e-37,0.9770132470334874,0.9994897465694175,0.00015925812117519424,0.9967182092597561,0.09009009999008999,0.9992874777657642,0.99091,0.0,0.9099909999999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:17.180708,0:00:08.929194
2253,0.1,0.0,1.0,9.099900000000888e-07,8.999999999999949e-18,0.9924295747545222,0.9999439369037975,0.00933917154093789,0.9699689150874639,0.009000900000989992,0.995478897313833,0.99999991004491,7.472114777554743e-241,0.999999999909991,0.001,0.9,500000,0.0005,2020-07-30 10:54:17.222004,0:00:08.929874
2253,0.1,0.0,0.999999999909999,0.09000009000099896,9.000900000089979e-12,0.994434209803162,0.997941570047854,0.002507107338270494,0.9905945214114396,0.900090999009,0.9959978424717506,0.9901004499091455,7.305828359101084e-259,0.990099999999091,0.001,0.9,500000,0.0005,2020-07-30 10:54:17.313666,0:00:08.981539
2253,0.1,0.0,0.999991,0.09000000000909902,9.899999999999903e-36,0.9746562869285968,0.998499251312425,0.0038687121339066655,0.975437949143544,0.9900000009909999,0.9991377253907455,0.9910089977499991,0.0,0.9990999999999991,0.001,0.9,500000,0.0005,2020-07-30 10:54:17.361334,0:00:09.006134
